"","GPS.Time","Device.Time","Longitude","Latitude","GPS.Speed..Meters.second.","Horizontal.Dilution.of.Precision","Altitude","Bearing","Acceleration.Sensor.Total..g.","Acceleration.Sensor.X.axis..g.","Acceleration.Sensor.Y.axis..g.","Acceleration.Sensor.Z.axis..g.","Ambient.air.temp..C.","Average.trip.speed.whilst.moving.only..km.h.","Average.trip.speed.whilst.stopped.or.moving..km.h.","Barometric.pressure..from.vehicle..psi.","Cost.per.mile.km..Instant....km.","Cost.per.mile.km..Trip....km.","Distance.to.empty..Estimated..km.","Distance.travelled.with.MIL.CEL.lit.km.","Engine.Coolant.Temperature..C.","Engine.kW..At.the.wheels..kW.","Engine.Load...","Engine.RPM.rpm.","Fuel.cost..trip..cost.","Fuel.flow.rate.hour.l.hr.","Fuel.flow.rate.minute.cc.min.","Fuel.Level..From.Engine.ECU....","Fuel.Rail.Pressure.psi.","Fuel.Remaining..Calculated.from.vehicle.profile....","Fuel.used..trip..l.","GPS.Accuracy.m.","GPS.Altitude.m.","GPS.Bearing...","GPS.Latitude...","GPS.Longitude...","GPS.Satellites","Horsepower..At.the.wheels..hp.","Intake.Air.Temperature..C.","Intake.Manifold.Pressure.psi.","Kilometers.Per.Litre.Instant..kpl.","Kilometers.Per.Litre.Long.Term.Average..kpl.","Litres.Per.100.Kilometer.Instant..l.100km.","Litres.Per.100.Kilometer.Long.Term.Average..l.100km.","Mass.Air.Flow.Rate.g.s.","Miles.Per.Gallon.Instant..mpg.","Miles.Per.Gallon.Long.Term.Average..mpg.","Speed..GPS..km.h.","Speed..OBD..km.h.","Throttle.Position.Manifold....","Torque.Nm.","Trip.average.KPL.kpl.","Trip.average.Litres.100.KM.l.100km.","Trip.average.MPG.mpg.","Trip.Distance.km.","Trip.distance..stored.in.vehicle.profile..km.","Trip.Time.Since.journey.start..s.","Trip.time.whilst.moving..s.","Trip.time.whilst.stationary..s.","Turbo.Boost...Vacuum.Gauge.psi.","Voltage..OBD.Adapter..V.","Volumetric.Efficiency..Calculated...."
"1515","Sun Feb 04 15:12:56 GMT+05:30 2018","04-Feb-2018 15:12:55.179",77.59293762,12.86059616,1.57,9.648001,808.465087890625,97.9,0.09395706,-0.47356683,0.75843644,0.52962959,NA,"8.07287407","6.2704401","13.05339622","1.43709636","0.54670841","246.42007446","0",82,"27.80833435","22.74509811",3218.5,"0.19225697","3.16203618","52.70060349","-","-","48.92420197","0.22887737",9.64800072,808.46508789,97.90000153,12.8605957,77.59294128,24,"37.29159164",27,2.4656415,8.22240734,7.74915028,"12.1616354",12.90437222,"-",23.22714043,21.89025497,"5.65199995",26,5.88235283,"68.6471405","2.83216691","35.30791855","8.00047112","0.57407963",4.37029171,326,259.34698486,66.90699768,-10.5877552,13.89999962,"-"
"1516","Sun Feb 04 15:12:57 GMT+05:30 2018","04-Feb-2018 15:12:56.182",77.59296841,12.86059461,0,9.648001,807.75341796875,0,0.05819795,-0.51774108,0.76905227,0.40943199,NA,"8.13306427","6.32288408","13.05339622","0.17283919","0.54670841","246.42687988","0",82,"27.80833435","15.68627453",2116.25,"0.19290364","3.40470552","56.74509048","-","-","48.92301559","0.2296472",9.64800072,807.75341797,0,12.86059475,77.5929718,24,"37.29159164",27,3.19083023,7.63635731,7.74905443,"13.09497643",12.90453148,"-",21.57163048,21.88998413,"0",23,5.88235283,"68.6471405","2.84766412","35.11576843","8.04424953","0.57963294",4.37584496,327,260.28900146,66.90699768,-9.86256599,13.89999962,"-"
"1517","Sun Feb 04 15:12:58 GMT+05:30 2018","04-Feb-2018 15:12:57.183",77.59301959,12.86058723,4.64,9.648001,807.582153320312,98.4,-0.16451681,-0.29223147,0.7016927,0.24609764,NA,"8.16867447","6.35624981","13.05339622","0.17283919","0.53757447","246.41725159","0",83,"27.80833435","25.88235283",1506.75,"0.19361633","3.25626922","54.27115631","-","-","48.92171097","0.23049565",9.64800072,807.58215332,98.40000153,12.86058712,77.59301758,23,"37.29159164",27,4.6412077,7.0631752,7.74847412,"14.15764427",12.9054985,"-",19.95247269,21.88834572,"16.70399857",17,5.88235283,"68.6471405","2.86121893","34.9494133","8.08253956","0.58487737",4.38108969,328,261.27301025,66.90699768,-8.41218853,13.89999962,"-"
"1518","Sun Feb 04 15:12:59 GMT+05:30 2018","04-Feb-2018 15:12:58.179",77.59308373,12.86057212,4.12,10.72,807.281494140625,103.5,-0.01977276,-0.25220707,0.87662131,0.25793293,NA,"8.16867447","6.35624981","13.05339622","0.17283919","0.53757447","246.41725159","0",84,"27.80833435","25.88235283",1506.75,"0.19361633","3.25626922","54.27115631","-","-","48.92171097","0.23049565",10.72000027,807.28149414,103.5,12.86057186,77.59308624,24,"37.29159164",27,4.6412077,7.0631752,7.74847412,"14.15764427",12.9054985,"-",19.95247269,21.88834572,"14.83199883",17,5.88235283,"68.6471405","2.86121893","34.9494133","8.08253956","0.58487737",4.38108969,329,262.2749939,66.90699768,-8.41218853,13.89999962,"-"
"1519","Sun Feb 04 15:13:00 GMT+05:30 2018","04-Feb-2018 15:12:59.182",77.59310958,12.86056874,0,9.648001,807.051513671875,0,0.00581976,-0.19180188,0.79345858,0.48704183,NA,"8.17599964","6.36760139","13.05339622","0.20835359","0.53463972","246.39248657","0",84,"-","19.6078434",2099.5,"0.19430156","1.88372672","31.39544678","-","-","48.92045593","0.2313114",9.64800072,807.05151367,0,12.860569,77.59310913,24,"-",27,3.77098107,9.02450657,7.74955273,"11.08070755",12.90370178,"-",25.49295616,21.89139175,"0",10,5.88235283,"-","2.8809731","34.70977402","8.1383419","0.5907461",4.38695812,330,263.32598877,66.90699768,-9.28241539,13.89999962,"-"
"1520","Sun Feb 04 15:13:01 GMT+05:30 2018","04-Feb-2018 15:13:00.180",77.59311238,12.86056893,0,9.648001,807.04052734375,0,-0.00950986,-0.30925411,0.82378328,0.35403064,NA,"8.17131519","6.36956501","13.05339622","0.20835359","0.53151572","246.41937256","0",84,"-","20",2059.25,"0.19510448","2.62477803","43.74629974","-","-","48.91898727","0.23226726",9.64800072,807.04052734,0,12.860569,77.59310913,24,"-",27,3.77098107,3.80977988,7.74622536,"26.2476902",12.90924454,"-",10.76208973,21.88199234,"0",7,5.88235283,"-","2.88394046","34.67405701","8.1467247","0.59381557",4.390028,331,264.38101196,66.90699768,-9.28241539,13.89999962,"-"
"1521","Sun Feb 04 15:13:02 GMT+05:30 2018","04-Feb-2018 15:13:01.183",77.59311405,12.86056978,0,9.648001,807.039916992188,0,0.01806525,-0.2151707,0.74635541,0.55757445,NA,"8.15873051","6.36532497","13.05339622","0.22871563","0.53015167","246.17007446","0",84,"-","19.6078434",2057.75,"0.19603825","2.57258248","42.87637711","-","-","48.91727448","0.23337887",9.64800072,807.03991699,0,12.86056995,77.59311676,23,"-",27,3.77098107,1.94353843,7.73709393,"51.45147324",12.92448044,"-",5.4902215,21.85619736,"0",5,5.88235283,"-","2.88043141","34.71630096","8.13681126","0.59510058",4.3913126,332,265.27700806,66.90699768,-9.28241539,14.10000038,"-"
"1522","Sun Feb 04 15:13:03 GMT+05:30 2018","04-Feb-2018 15:13:02.180",77.59311514,12.8605702,0,10.72,807.01513671875,0,0.1050357,-0.57747281,0.58216554,0.6401881,NA,"8.14229202","6.3580246","13.05339622","0.22871563","0.53015167","246.17007446","0",84,"-","19.6078434",2076.5,"0.19603825","2.57258248","42.87637711","-","-","48.91727448","0.23337887",10.72000027,807.01513672,0,12.86056995,77.59311676,23,"-",27,3.77098107,1.94353843,7.73709393,"51.45147324",12.92448044,"-",5.4902215,21.85619736,"0",4,5.88235283,"-","2.88043141","34.71630096","8.13681126","0.5960781",4.39229012,333,266.33499146,66.90699768,-9.28241539,14.10000038,"-"
"1523","Sun Feb 04 15:13:04 GMT+05:30 2018","04-Feb-2018 15:13:03.176",77.59311616,12.86057045,0,10.72,807.022705078125,0,0.45939398,-1.24374986,0.06555835,0.65971345,NA,"8.12204742","6.34769249","13.05339622","0.91902614","0.53151137","246.00700378","0",84,"-","19.6078434",2045.5,"0.19686386","2.59602356","43.26705933","-","-","48.91576385","0.23436175",10.72000027,807.02270508,0,12.86057091,77.59311676,23,"-",27,3.77098107,1.54079127,7.73187399,"64.90036774",12.93320656,"-",4.3525176,21.84145164,"0",3,5.88235283,"-","2.87619209","34.76747131","8.12483597","0.59744793",4.39366007,334,267.31799316,66.90699768,-9.28241539,14.10000038,"-"
"1524","Sun Feb 04 15:13:05 GMT+05:30 2018","04-Feb-2018 15:13:04.177",77.59311702,12.86057074,0,11.792,807.005981445312,0,-0.03274869,-0.52744234,0.16336392,0.69375879,NA,"8.09803963","6.33435583","13.05339622","0.91902614","0.53257853","245.83322144","0",84,"-","19.6078434",2029,"0.19771244","2.45891118","40.98185349","-","-","48.91421127","0.23537196",11.79199982,807.00598145,0,12.86057091,77.59311676,22,"-",27,3.62594342,1.22003102,7.72639227,"81.96342468",12.94238186,"-",3.44641519,21.82596779,"0",2,5.88235283,"-","2.87096739","34.83073807","8.11007786","0.59843892",4.39465094,335,268.37200928,66.90699768,-9.42745304,14.10000038,"-"
"1525","Sun Feb 04 15:13:06 GMT+05:30 2018","04-Feb-2018 15:13:05.177",77.59311781,12.86057102,0,12.864,807.000122070312,0,0.1633773,-0.0708717,0.74257261,0.79223627,NA,"8.09803963","6.33435583","13.05339622","0.96170568","0.53320849","245.65377808","0",84,"-","17.64705849",1917.5,"0.19827463","2.3415134","39.02522278","-","-","48.9131813","0.23604125",12.86400032,807.00012207,0,12.86057091,77.59311676,22,"-",27,3.48090577,0.85413361,7.72061253,"117.07527161",12.95207024,"-",2.41280675,21.80964088,"0",2,5.88235283,"-","2.86462522","34.90785217","8.09216213","0.59843892",4.39465094,336,269.2749939,66.90699768,-9.57249069,14.10000038,"-"
"1526","Sun Feb 04 15:13:07 GMT+05:30 2018","04-Feb-2018 15:13:06.176",77.59311925,12.86057153,0,13.936001,806.981201171875,0,0.0455976,-0.04677184,0.98699629,0.24084961,NA,"8.05058384","6.30792665","13.05339622","0.96170568","0.53320849","245.46559143","0",84,"-","18.03921509",1811.25,"0.19875482","2.21283984","36.88066483","-","-","48.91230011","0.23661289",13.93600082,806.98120117,0,12.86057186,77.59311676,21,"-",27,3.48090577,0.90380031,7.71488428,"110.64160919",12.96168804,"-",2.55310822,21.79345894,"0",2,5.88235283,"-","2.85847855","34.98291779","8.07479763","0.59952223",4.39573431,337,270.32199097,66.90699768,-9.57249069,13.89999962,"-"
"1527","Sun Feb 04 15:13:08 GMT+05:30 2018","04-Feb-2018 15:13:07.177",77.59312024,12.86057187,0,11.792,806.97216796875,0,0.03814393,0.12400837,0.94392014,0.31309009,NA,"8.05058384","6.28875399","13.05339622","1.33202386","0.53465188","245.27964783","0",84,"-","16.47058868",1600.25,"0.19917127","2.0031321","33.38553238","-","-","48.91153717","0.23710866",11.79199982,806.97216797,0,12.86057186,77.59311676,22,"-",27,3.33586788,0.99841905,7.70924473,"100.15626526",12.97116947,"-",2.82039285,21.77752686,"0",0,5.88235283,"-","2.85266566","35.05420303","8.05837822","0.59952223",4.39573431,338,271.08200073,67.15799713,-9.71752834,14,"-"
"1528","Sun Feb 04 15:13:09 GMT+05:30 2018","04-Feb-2018 15:13:08.177",77.5931205,12.86057189,0,11.792,806.966064453125,0,-0.00149338,-0.03188325,0.89962304,0.33127311,NA,"8.05058384","6.28875399","13.05339622","1.33202386","0.53465188","245.27964783","0",85,"-","16.47058868",1600.25,"0.19917127","2.0031321","33.38553238","-","-","48.91153717","0.23710866",11.79199982,806.96606445,0,12.86057186,77.59311676,22,"-",27,3.33586788,0.99841905,7.70924473,"100.15626526",12.97116947,"-",2.82039285,21.77752686,"0",0,5.88235283,"-","2.85266566","35.05420303","8.05837822","0.59952223",4.39573431,339,271.08200073,68.09500122,-9.71752834,14.10000038,"-"
"1529","Sun Feb 04 15:13:10 GMT+05:30 2018","04-Feb-2018 15:13:09.178",77.59312077,12.8605719,0,11.792,806.966674804688,0,0.01278049,-0.05885133,0.88235617,0.39295843,NA,"8.05058384","6.26969719","13.05339622","∞","0.53636527","245.07919312","0",85,"-","25.88235283",1185,"0.2004085","2.84899521","47.48325348","-","-","48.90927124","0.23858155",11.79199982,806.9666748,0,12.86057186,77.59312439,22,"-",27,7.25188684,0,7.70862913,"-",12.97220516,"-",0,21.77578926,"0",0,9.4117651,"-","2.85182071","35.06458664","8.05599117","0.59952223",4.39573431,340,271.08200073,69.11699677,-5.80150938,14.10000038,"-"
"1530","Sun Feb 04 15:13:11 GMT+05:30 2018","04-Feb-2018 15:13:10.181",77.59312132,12.86057209,0,11.792,806.958984375,0,0.03830399,-0.07916994,0.88089097,0.4432331,NA,"8.05058384","6.25075531","13.05339622","∞","0.53636527","245.07919312","0",85,"-","34.50980377",1989,"0.2004085","2.84899521","47.48325348","-","-","48.90927124","0.23858155",11.79199982,806.95898438,0,12.86057186,77.59312439,22,"-",27,7.25188684,0,7.70862913,"-",12.97220516,"-",0,21.77578926,"0",0,14.11764717,"-","2.85182071","35.06458664","8.05599117","0.59952223",4.39573431,341,271.08200073,70.19000244,-5.80150938,14.10000038,"-"
"1531","Sun Feb 04 15:13:12 GMT+05:30 2018","04-Feb-2018 15:13:11.181",77.59312217,12.86057238,0,11.792,806.958984375,0,0.03299326,-0.03353045,0.86338145,0.46550378,NA,"8.05058384","6.23192787","13.05339622","∞","0.54076493","245.05987549","0",85,"-","30.19607925",2825.25,"0.20144853","3.72994781","62.16579819","-","-","48.90736771","0.23981969",11.79199982,806.95898438,0,12.86057281,77.59312439,22,"-",27,5.65647173,0,7.70832157,"-",12.97272301,"-",0,21.77491951,"0",0,15.29411793,"-","2.85140038","35.06975937","8.05480289","0.59952223",4.39573431,342,271.08200073,71.10500336,-7.3969245,14.10000038,"-"
"1532","Sun Feb 04 15:13:13 GMT+05:30 2018","04-Feb-2018 15:13:12.183",77.59312241,12.86057245,0,11.792,806.959350585938,0,0.00399378,-0.13633984,0.84190404,0.42907867,NA,"8.05058384","6.21321344","13.05339622","∞","0.54700208","245.02877808","0",86,"-","30.19607925",2253.25,"0.20377202","6.79250908","113.20848846","-","-","48.9031105","0.24258576",11.79199982,806.95935059,0,12.86057281,77.59312439,20,"-",27,7.25188684,0,7.70801449,"-",12.9732399,"-",0,21.77405167,"0",0,15.29411793,"-","2.85098124","35.07491302","8.05361938","0.59952223",4.39573431,343,271.08200073,72.13400269,-5.80150938,14.10000038,"-"
"1533","Sun Feb 04 15:13:14 GMT+05:30 2018","04-Feb-2018 15:13:13.182",77.59312279,12.8605723,0,10.72,806.952392578125,0,-0.04153494,-0.23957698,0.84105009,0.29149136,NA,"8.05058384","6.21321344","13.05339622","∞","0.54700208","245.02877808","0",86,"-","41.5686264",2253.25,"0.20377202","6.79250908","113.20848846","-","-","48.9031105","0.24258576",10.72000027,806.95239258,0,12.86057186,77.59312439,19,"-",27,7.25188684,0,7.70801449,"-",12.9732399,"-",0,21.77405167,"0",0,15.68627453,"-","2.85098124","35.07491302","8.05361938","0.59952223",4.39573431,344,271.08200073,73.18699646,-5.80150938,14.10000038,"-"
"1534","Sun Feb 04 15:13:15 GMT+05:30 2018","04-Feb-2018 15:13:14.182",77.59312307,12.86057219,0,10.72,806.952758789062,0,0.0202288,-0.11870746,0.81762064,0.49796408,NA,"8.05058384","6.1946106","13.05339622","∞","0.55255187","244.98252869","0",86,"-","29.41176605",2043,"0.20668614","4.51886654","75.3144455","-","-","48.89777374","0.24605495",10.72000027,806.95275879,0,12.86057186,77.59312439,20,"-",27,6.67173576,0,7.7074008,"-",12.97427273,"-",0,21.77231979,"0",0,5.88235283,"-","2.85014725","35.08517838","8.05126286","0.59952223",4.39573431,345,271.08200073,74.12400055,-6.38166046,14.10000038,"-"
"1535","Sun Feb 04 15:13:16 GMT+05:30 2018","04-Feb-2018 15:13:15.178",77.59312491,12.86057172,0,10.72,806.9384765625,0,0.13305545,-0.22456706,0.83568078,0.6308524,NA,"8.04263592","6.19402981","13.05339622","∞","0.55633831","244.96760559","0",86,"-","35.68627548",1318.75,"0.20725001","2.66144228","44.35737228","-","-","48.89673996","0.24672621",10.72000027,806.93847656,0,12.86057186,77.59312439,20,"-",27,6.67173576,2.2543776,7.70284939,"44.3572197",12.98193932,"-",6.36829805,21.75946045,"0",6,5.88235283,"-","2.84832525","35.10762024","8.04611683","0.59952223",4.39573431,346,271.9710083,74.25900269,-6.38166046,14.10000038,"-"
"1536","Sun Feb 04 15:13:17 GMT+05:30 2018","04-Feb-2018 15:13:16.185",77.59312871,12.86057227,0,10.72,806.9287109375,0,0.06208838,-0.14958124,0.97186351,0.30045998,NA,"8.04633236","6.20238113","13.05339622","∞","0.55633831","244.96760559","0",86,"5.19287825","40.39215851",1318.75,"0.20725001","2.66144228","44.35737228","-","-","48.89673996","0.24672621",10.72000027,806.92871094,0,12.86057186,77.59313202,21,"6.96376419",27,6.67173576,2.2543776,7.70284939,"44.3572197",12.98193932,"-",6.36829805,21.75946045,"0",9,12.15686321,"37.6017189","2.84832525","35.10762024","8.04611683","0.60138685",4.39759922,347,272.92599487,74.25900269,-6.38166046,14,"-"
"1537","Sun Feb 04 15:13:18 GMT+05:30 2018","04-Feb-2018 15:13:17.178",77.59316383,12.86058206,0,10.72,806.498779296875,0,-0.05012492,-0.08539322,0.90419906,0.17708935,NA,"8.0615387","6.21958447","13.05339622","0.38549933","0.55707914","244.686203","0",87,"2.92397714","31.76470566",1792,"0.20862447","2.49884534","41.64741898","-","-","48.89422607","0.24836248",10.72000027,806.4987793,0,12.86058235,77.59316254,20,"3.92111778",27,4.20609426,4.80213451,7.69652939,"20.82363892",12.99259853,"-",13.56535244,21.74160767,"0",12,5.88235283,"15.5810957","2.85478497","35.02817917","8.06436443","0.60526019",4.40147257,348,273.95700073,74.25900269,-8.84730148,14,"-"
"1538","Sun Feb 04 15:13:19 GMT+05:30 2018","04-Feb-2018 15:13:18.184",77.59320677,12.8605816,0,10.72,807.2939453125,0,-0.07612573,-0.17978306,0.82506496,0.27404097,NA,"8.07662868","6.23668623","13.05339622","0.38549933","0.55707914","244.686203","0",87,"2.92397714","16.47058868",1787.75,"0.20862447","2.49884534","41.64741898","-","-","48.89422607","0.24836248",10.72000027,807.29394531,0,12.8605814,77.59320831,21,"3.92111778",27,4.20609426,4.80213451,7.69652939,"20.82363892",12.99259853,"-",13.56535244,21.74160767,"0",12,5.88235283,"15.5810957","2.85478497","35.02817917","8.06436443","0.6079402",4.40415239,349,274.99099731,74.25900269,-8.84730148,14,"-"
"1539","Sun Feb 04 15:13:20 GMT+05:30 2018","04-Feb-2018 15:13:19.179",77.59327088,12.8605718,0,10.72,808.26318359375,0,0.06356369,-0.28210405,0.92524874,0.34127918,NA,"8.08396912","6.24778748","13.05339622","0.38549933","0.55380923","244.60414124","0",87,"2.92397714","18.8235302",1478.25,"0.20920464","2.14906788","35.81779861","-","-","48.89316177","0.24905317",10.72000027,808.26318359,0,12.86057186,77.59326935,22,"3.92111778",27,3.62594342,5.58371878,7.69477034,"17.90883827",12.99556923,"-",15.7732172,21.73663902,"0",10,5.88235283,"15.5810957","2.86305451","34.92700577","8.08772469","0.61140215",4.40761423,350,276.02301025,74.25900269,-9.42745304,14,"-"
"1540","Sun Feb 04 15:13:21 GMT+05:30 2018","04-Feb-2018 15:13:20.179",77.59330198,12.86056764,0.64,9.648001,809.408935546875,96.4,0.07680424,-0.24152905,0.92891026,0.38734487,NA,"8.08745289","6.25588226","13.05339622","0.31848267","0.55234557","244.54241943","0",87,"-","24.70588303",1280.75,"0.20983994","2.27458","37.90966797","-","-","48.89199829","0.24980946",9.64800072,809.40893555,96.40000153,12.86056805,77.59329987,23,"-",27,4.6412077,4.39633942,7.69202614,"22.74572182",13.00020599,"-",12.41903877,21.72888756,"2.3039999",9,5.88235283,"-","2.86768675","34.8705864","8.10081005","0.61460841",4.41082048,351,276.98098755,74.25900269,-8.41218853,14,"-"
"1541","Sun Feb 04 15:13:22 GMT+05:30 2018","04-Feb-2018 15:13:21.177",77.59335804,12.86055653,0,9.648001,809.1083984375,0,0.05679366,-0.05952327,0.84806669,0.52712846,NA,"8.08712101","6.2609973","13.05339622","0.24539445","0.54983205","244.36560059","0",87,"-","25.09803963",1272,"0.21060964","1.95722353","32.62039185","-","-","48.89058685","0.25072578",9.64800072,809.10839844,0,12.8605566,77.5933609,24,"-",27,4.6412077,4.0873518,7.68643665,"24.46521187",13.00965881,"-",11.54619122,21.71309662,"0",8,5.88235283,"-","2.87645197","34.764328","8.1255703","0.61645007",4.41266203,352,277.99099731,74.25900269,-8.41218853,14,"-"
"1542","Sun Feb 04 15:13:23 GMT+05:30 2018","04-Feb-2018 15:13:22.182",77.59338747,12.86056603,1.86,9.648001,808.815063476562,33.8,0.08254148,0.01711131,0.90981263,0.4856995,NA,"8.08679199","6.26608181","13.05339622","0.24539445","0.54983205","244.36560059","0",87,"-","24.70588303",1299.25,"0.21060964","1.95722353","32.62039185","-","-","48.89058685","0.25072578",9.64800072,808.81506348,33.79999924,12.86056614,77.59338379,23,"-",27,4.6412077,4.0873518,7.68643665,"24.46521187",13.00965881,"-",11.54619122,21.71309662,"6.6960001",8,5.88235283,"-","2.87645197","34.764328","8.1255703","0.61837232",4.41458464,353,279.0329895,74.25900269,-8.41218853,14,"-"
"1543","Sun Feb 04 15:13:24 GMT+05:30 2018","04-Feb-2018 15:13:23.184",77.59343007,12.86059368,2.19,9.648001,808.34130859375,23.8,0.01537334,-0.16574995,0.90444332,0.3298701,NA,"8.09022522","6.27405262","13.05339622","0.31415534","0.54957968","244.16456604","0",87,"0.76372486","23.92156982",1338.5,"0.21157116","2.05954695","34.32578278","-","-","48.88882828","0.25187045",9.64800072,808.34130859,23.79999924,12.8605938,77.59342957,24,"1.02417195",27,4.6412077,4.36981726,7.68063116,"22.88377762",13.0194931,"-",12.34411621,21.69669724,"7.88399982",9,5.88235283,"5.44854546","2.88426852","34.67011642","8.14765072","0.62137568",4.41758776,354,280.02801514,74.25900269,-8.41218853,14,"-"
"1544","Sun Feb 04 15:13:25 GMT+05:30 2018","04-Feb-2018 15:13:24.183",77.59346067,12.86061707,0,9.648001,810.015625,0,0.00352331,-0.11187445,0.89315552,0.34286419,NA,"8.09737873","6.2848835","13.05339622","0.31415534","0.54734546","244.07286072","0",88,"0.76372486","23.13725471",1463,"0.21204947","2.18076754","36.34612656","-","-","48.8879509","0.25243986",9.64800072,810.015625,0,12.86061668,77.59346008,24,"1.02417195",27,4.49617004,4.58546162,7.67806673,"21.80760002",13.0238409,"-",12.9532814,21.68945312,"0",10,5.88235283,"5.44854546","2.88933158","34.60935974","8.16195393","0.62348413",4.41969633,355,280.9670105,74.25900269,-8.55722618,14,"-"
"1545","Sun Feb 04 15:13:26 GMT+05:30 2018","04-Feb-2018 15:13:25.185",77.59348065,12.86063098,0,9.648001,809.89697265625,0,0.04772912,-0.20022298,0.89791512,0.40064538,NA,"8.10820866","6.29855061","13.05339622","0.31415534","0.54734546","244.07286072","0",88,"1.38412583","23.13725471",1572.75,"0.21204947","2.18076754","36.34612656","-","-","48.8879509","0.25243986",9.64800072,809.89697266,0,12.86063099,77.59348297,24,"1.85614336",27,4.49617004,4.58546162,7.67806673,"21.80760002",13.0238409,"-",12.9532814,21.68945312,"0",11,5.88235283,"8.40384293","2.88933158","34.60935974","8.16195393","0.62614995",4.42236185,356,282.02700806,74.25900269,-8.55722618,14.10000038,"-"
"1546","Sun Feb 04 15:13:27 GMT+05:30 2018","04-Feb-2018 15:13:26.183",77.59348716,12.86065227,2.21,9.648001,809.550170898438,359.9,0.02389079,-0.11516885,0.94288272,0.28124106,NA,"8.12267685","6.31502867","13.05339622","0.36615983","0.54657763","243.91183472","0",88,"1.089324","21.56862831",1705.25,"0.21308972","2.29588127","38.2646904","-","-","48.88604736","0.25367826",9.64800072,809.5501709,359.8999939,12.86065197,77.5934906,24,"1.46080756",27,4.06105661,5.22666025,7.67383671,"19.13227844",13.03102016,"-",14.76457691,21.67750549,"7.95599985",12,5.88235283,"6.10001707","2.90253758","34.45189667","8.1992588","0.62994814",4.42616034,357,282.96200562,74.25900269,-8.99234009,13.89999962,"-"
